candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,skill_score,retrieval_score,ranking_score,evaluation_score,production_score,experience_score,career_score,consulting_ratio,education_score,certification_score,llm_hype_penalty,experience_fit_score,experience_distance,consistency_score,education_consistency_score,trap_probability,assessment_score,assessment_modifier,scale_boost,behavioral_boost,career_keyword_scores,ranking_concept,evaluation_concept,production_concept,rank,reasoning
CAND_0045197,0.42168,0.5056,0.3363,0.6605,0.5,0.0,0.502,0.0,0.0,1.0,0.655,0.3333,0.6,0.4075,0.0,0.0,0.98,0.2,0.7,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2378,0.1329,0.4548,,
CAND_0087450,0.421677,0.5594,0.3348,0.4225,0.5,0.0175,0.362,0.0,0.0,1.0,0.7137,0.3333,0.25,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2475,0.1279,0.4832,,
CAND_0092403,0.421669,0.5459,0.3415,0.5296,0.5,0.0,0.502,0.0,0.0,0.958,0.689,0.2778,0.0,0.57,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2317,0.1404,0.4755,,
CAND_0080050,0.421666,0.5131,0.3304,0.6745,0.5,0.009,0.362,0.0,0.0,1.0,0.6305,0.3889,0.2,0.8625,0.0,0.0,0.94,0.6,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1933,0.1165,0.4298,,
CAND_0072995,0.421655,0.5442,0.3492,0.4717,0.5,0.0162,0.502,0.0,0.0,1.0,0.689,0.3333,0.6667,0.5325,0.0,0.0,1.0,0.0,0.95,0.8,0.0,36.6,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2333,0.0976,0.4868,,
CAND_0094419,0.421649,0.5526,0.3453,0.5617,0.5,0.0253,0.362,0.0,0.0,1.0,0.6974,0.2222,0.75,0.9625,0.0,0.0,0.97,0.3,1.0,1.0,0.0,68.1,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2217,0.0974,0.4968,,
CAND_0086884,0.421635,0.4827,0.3313,0.6192,0.5,0.0179,0.362,0.0,0.0,1.0,0.6222,0.2222,0.0,0.8625,0.0,0.0,1.0,0.0,0.85,0.4,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2516,0.1668,0.4694,,
CAND_0080060,0.421631,0.5519,0.3346,0.5432,0.5,0.0436,0.362,0.0,0.0,0.986,0.681,0.3333,0.5,0.75,0.0,0.0,0.99,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2271,0.1054,0.4717,,
CAND_0092065,0.42162,0.5535,0.3463,0.4697,0.5,0.0,0.586,0.0,0.0,0.916,0.7137,0.3333,0.75,0.4075,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.302,0.1605,0.4633,,
CAND_0059914,0.42162,0.5076,0.3364,0.5672,0.5,0.0085,0.362,0.0,0.0,0.986,0.7007,0.3333,0.3333,0.8875,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2032,0.0948,0.4868,,
CAND_0076597,0.421615,0.5674,0.3393,0.4768,0.5,0.0,0.362,0.0,0.0,1.0,0.707,0.2778,0.6667,0.925,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2367,0.1104,0.4918,,
CAND_0059652,0.4216,0.5452,0.33,0.5404,0.5,0.0,0.362,0.0,0.0,1.0,0.7137,0.3333,0.0,0.725,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2616,0.149,0.4975,,
CAND_0035378,0.421598,0.5513,0.3553,0.5318,0.5,0.0139,0.502,0.0,0.0,1.0,0.659,0.2778,0.0,0.725,0.0,0.0,0.94,0.6,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2757,0.1089,0.4871,,
CAND_0077293,0.42159,0.4979,0.3576,0.5022,0.5,0.0,0.502,0.0,0.0,0.986,0.6678,0.3333,0.5,0.85,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1955,0.1121,0.4601,,
CAND_0043638,0.421587,0.5301,0.3316,0.71,0.5,0.0,0.362,0.0,0.0,1.0,0.6422,0.3333,0.2,0.9,0.0,0.0,0.92,0.8,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2481,0.0697,0.4494,,
CAND_0014715,0.42158,0.5505,0.3474,0.7484,0.5,0.0811,0.1288,0.839,0.0,0.565,0.536,0.4444,0.5,0.825,0.0,0.0,0.92,0.8,0.7,0.8,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.3794,0.2313,0.5662,,
CAND_0031982,0.421526,0.5555,0.3363,0.8021,0.5,0.1048,0.21,0.25,0.0,0.916,0.603,0.1111,0.0,0.7625,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,52.7,0.99,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.283,0.0988,0.537,,
CAND_0066692,0.421515,0.4914,0.3286,0.6167,0.5,0.0,0.362,0.0,0.0,1.0,0.6678,0.3333,0.25,0.7875,0.0,0.0,1.0,0.0,0.925,0.7,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.21,0.097,0.4517,,
CAND_0021414,0.42148,0.4811,0.3355,0.6049,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.2778,0.0,0.9625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2484,0.1149,0.4312,,
CAND_0036074,0.421473,0.5621,0.3336,0.5322,0.5,0.0,0.362,0.0,0.0,1.0,0.699,0.3333,1.0,0.825,0.0,0.0,0.99,0.1,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2803,0.1268,0.4916,,
CAND_0090311,0.421467,0.5464,0.3633,0.5637,0.5,0.0,0.558,0.0,0.0,1.0,0.673,0.3333,0.25,0.6875,0.0,0.0,0.95,0.5,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.239,0.1184,0.5269,,
CAND_0037228,0.421445,0.5167,0.3292,0.5803,0.5,0.0554,0.362,0.0,0.0,0.944,0.6286,0.3333,0.6667,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2456,0.1068,0.4378,,
CAND_0001329,0.421435,0.5639,0.368,0.4921,0.5,0.019,0.502,0.0,0.0,1.0,0.6942,0.2778,0.0,0.8875,0.0,0.0,0.96,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2375,0.0845,0.499,,
CAND_0075751,0.421398,0.5776,0.3585,0.5467,0.5,0.0162,0.502,0.0,0.0,0.986,0.6634,0.3889,0.1667,0.8125,0.0,0.0,0.92,0.8,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2429,0.1177,0.4816,,
CAND_0045051,0.421388,0.4771,0.361,0.4343,0.5,0.0161,0.502,0.0,0.0,1.0,0.6614,0.2778,0.3333,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2242,0.0872,0.4641,,
CAND_0024205,0.421377,0.5501,0.3342,0.5488,0.5,0.0,0.362,0.0,0.0,1.0,0.6745,0.3889,0.3333,0.8875,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2592,0.1603,0.473,,
CAND_0042407,0.421373,0.5126,0.3407,0.4613,0.5,0.0291,0.362,0.084,0.0,0.958,0.6678,0.2778,0.3333,0.7875,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2511,0.1017,0.4749,,
CAND_0091333,0.421372,0.5524,0.3309,0.5578,0.5,0.0463,0.362,0.084,0.0,0.916,0.707,0.2778,0.0,0.57,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2779,0.167,0.5111,,
CAND_0013241,0.421365,0.551,0.3381,0.5014,0.5,0.0276,0.362,0.0,0.0,1.0,0.689,0.2778,1.0,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2482,0.1307,0.5094,,
CAND_0051167,0.421363,0.5077,0.3321,0.4993,0.5,0.0223,0.418,0.0,0.0,1.0,0.6678,0.3889,0.0,0.545,0.0,0.0,1.0,0.0,1.0,1.0,0.0,58.0,0.99,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2523,0.0841,0.43,,
CAND_0048502,0.421335,0.5434,0.3377,0.5128,0.5,0.0245,0.362,0.084,0.0,0.958,0.6286,0.2222,0.6667,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2698,0.121,0.4409,,
CAND_0054370,0.42131,0.5407,0.3525,0.579,0.5,0.0205,0.502,0.0,0.0,1.0,0.6358,0.2778,0.3333,0.6875,0.0,0.0,0.96,0.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2218,0.0532,0.4253,,
CAND_0038166,0.421281,0.5226,0.3523,0.5735,0.5,0.0,0.502,0.0,0.0,1.0,0.6126,0.2778,0.75,0.8125,0.0,0.0,0.97,0.3,0.85,0.4,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2313,0.1041,0.4816,,
CAND_0047198,0.42128,0.5404,0.3343,0.5289,0.5,0.0,0.362,0.0,0.0,1.0,0.707,0.2222,0.0,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2027,0.1168,0.479,,
CAND_0045820,0.421275,0.4693,0.335,0.6211,0.5,0.0193,0.362,0.0,0.0,1.0,0.6745,0.3333,0.3333,0.825,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2184,0.1149,0.4748,,
CAND_0082852,0.421275,0.508,0.3545,0.498,0.5,0.0,0.502,0.0,0.0,0.986,0.6497,0.2778,0.25,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2416,0.1186,0.4396,,
CAND_0054087,0.42127,0.5283,0.3305,0.5589,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.3333,0.3333,0.8625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2221,0.118,0.4754,,
CAND_0099077,0.421265,0.5021,0.3587,0.4904,0.5,0.0119,0.502,0.0,0.0,0.986,0.6678,0.2778,0.0,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2387,0.0914,0.4331,,
CAND_0008684,0.421249,0.5204,0.3563,0.5364,0.5,0.0,0.502,0.0,0.0,1.0,0.6337,0.3333,0.2,0.85,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2396,0.1273,0.485,,
CAND_0059568,0.421239,0.5125,0.3342,0.4844,0.5,0.0,0.362,0.0,0.0,1.0,0.6678,0.3333,0.0,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2453,0.1071,0.4736,,
CAND_0033023,0.42123,0.5433,0.3481,0.4741,0.5,0.0,0.586,0.0,0.0,0.944,0.689,0.3333,0.3333,0.4075,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2428,0.1337,0.4646,,
CAND_0095457,0.421227,0.5026,0.3496,0.7107,0.5,0.1088,0.2072,0.25,0.0,0.916,0.6526,0.3889,0.0,0.925,0.0,0.0,0.91,0.9,1.0,1.0,0.0,54.9,0.99,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3171,0.1283,0.5371,,
CAND_0084133,0.421214,0.5572,0.3988,0.6224,0.5,0.0231,0.712,0.0,0.0,1.0,0.587,0.2778,0.5,0.8625,0.0,0.0,0.8625,1.5,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2976,0.1629,0.5046,,
CAND_0049446,0.421213,0.5158,0.3594,0.7134,0.5,0.0474,0.502,0.0,0.0,0.986,0.6038,0.2778,0.5,0.825,0.0,0.0,0.92,0.8,1.0,1.0,0.0,61.7,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2381,0.0877,0.4461,,
CAND_0030984,0.421165,0.5097,0.3299,0.5852,0.5,0.0315,0.362,0.0,0.0,1.0,0.6678,0.3333,0.5,0.6875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.21,0.1042,0.4733,,
CAND_0090630,0.421146,0.5679,0.332,0.418,0.5,0.0195,0.362,0.0,0.0,1.0,0.7007,0.3889,0.0,0.7125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2066,0.1026,0.4847,,
CAND_0099028,0.42111,0.5414,0.3423,0.4971,0.5,0.0626,0.362,0.0,0.0,1.0,0.6678,0.3333,0.6667,0.8125,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2648,0.0861,0.4512,,
CAND_0023277,0.42108,0.5218,0.3656,0.4376,0.5,0.0,0.502,0.0,0.0,1.0,0.689,0.3333,0.6667,0.925,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2296,0.1312,0.4443,,
CAND_0036024,0.421035,0.5293,0.3461,0.4988,0.5,0.0,0.502,0.0,0.0,0.944,0.6286,0.3333,0.75,0.825,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2589,0.1248,0.4615,,
CAND_0075270,0.42103,0.5123,0.3448,0.5262,0.5,0.0682,0.362,0.0,0.0,0.958,0.707,0.2222,0.5,0.8875,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2136,0.094,0.5081,,
CAND_0003491,0.421021,0.5463,0.3504,0.608,0.5,0.0365,0.418,0.084,0.0,1.0,0.6278,0.3333,0.0,0.6825,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2745,0.0902,0.4838,,
CAND_0053321,0.420995,0.5414,0.3482,0.4747,0.5,0.0,0.502,0.0,0.0,0.958,0.6286,0.3333,1.0,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2667,0.1515,0.4986,,
CAND_0074816,0.420994,0.5657,0.3334,0.6135,0.5,0.0,0.362,0.0,0.0,1.0,0.6286,0.3333,0.6667,0.9625,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2808,0.1181,0.5048,,
CAND_0012380,0.42099,0.5402,0.3456,0.4858,0.5,0.0,0.502,0.0,0.0,0.986,0.707,0.2778,0.6667,0.5325,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2516,0.1152,0.5044,,
CAND_0060847,0.42099,0.5649,0.328,0.5174,0.5,0.063,0.362,0.0,0.0,0.986,0.6286,0.3333,0.0,0.645,0.0,0.0,1.0,0.0,1.0,1.0,0.0,72.3,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2388,0.1515,0.4898,,
CAND_0027318,0.420985,0.4623,0.3689,0.5042,0.5,0.0302,0.502,0.0,0.0,1.0,0.6745,0.3333,0.3333,0.9,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2394,0.1273,0.4513,,
CAND_0001793,0.420985,0.5077,0.3357,0.5654,0.5,0.0,0.362,0.0,0.0,1.0,0.689,0.2222,0.6667,0.8875,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2095,0.0936,0.4595,,
CAND_0008197,0.420982,0.5606,0.3287,0.5523,0.5,0.0,0.362,0.0,0.0,1.0,0.657,0.3889,0.6667,0.8125,0.0,0.0,0.96,0.4,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2161,0.1305,0.482,,
CAND_0064792,0.420975,0.5214,0.3589,0.462,0.5,0.0157,0.502,0.0,0.0,0.986,0.6497,0.3333,0.5,0.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2186,0.1341,0.4394,,
CAND_0073979,0.420965,0.5366,0.3326,0.5381,0.5,0.0184,0.502,0.0,0.0,0.846,0.6353,0.2222,0.0,0.7625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.304,0.1611,0.4584,,
CAND_0014624,0.420871,0.5375,0.3649,0.4751,0.5,0.0,0.502,0.0,0.0,1.0,0.6826,0.3333,0.3333,0.925,0.0,0.0,0.98,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2508,0.0891,0.5221,,
CAND_0095057,0.42087,0.5158,0.3281,0.5817,0.5,0.0094,0.362,0.0,0.0,0.958,0.689,0.2222,0.0,0.825,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.265,0.136,0.4723,,
CAND_0018302,0.420834,0.4457,0.3582,0.5929,0.5,0.0287,0.502,0.0,0.0,1.0,0.6582,0.3333,0.6667,0.725,0.0,0.0,0.99,0.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1808,0.0667,0.44,,
CAND_0060297,0.420816,0.4883,0.3687,0.6803,0.5,0.0533,0.502,0.0,0.0,1.0,0.6454,0.3333,0.25,0.8625,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2065,0.1021,0.4435,,
CAND_0039556,0.420767,0.5748,0.4055,0.3053,0.5,0.0691,0.768,0.0,0.0,0.916,0.6257,0.3333,1.0,0.7625,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2868,0.1328,0.5174,,
CAND_0048145,0.42076,0.5281,0.3396,0.5224,0.5,0.0236,0.362,0.0,0.0,1.0,0.6745,0.3333,1.0,0.9,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2687,0.0982,0.4724,,
CAND_0024169,0.420734,0.5177,0.3375,0.4621,0.5,0.0102,0.362,0.0,0.0,1.0,0.6497,0.3333,0.6667,0.9625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1895,0.1156,0.432,,
CAND_0089634,0.42072,0.525,0.3322,0.5534,0.5,0.0098,0.362,0.0,0.0,0.986,0.6678,0.2778,0.5,0.8625,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2409,0.0753,0.4279,,
CAND_0025417,0.420699,0.5294,0.3372,0.6158,0.5,0.01,0.502,0.0,0.0,1.0,0.6257,0.2778,0.5,0.445,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2495,0.1121,0.4309,,
CAND_0066728,0.42069,0.5397,0.3382,0.5116,0.5,0.01,0.362,0.0,0.0,1.0,0.707,0.2222,0.0,0.8625,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2534,0.1431,0.5235,,
CAND_0073737,0.420684,0.5624,0.3408,0.5585,0.5,0.0,0.362,0.084,0.0,1.0,0.6582,0.2778,0.6667,0.8,0.0,0.0,0.97,0.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2943,0.1407,0.5022,,
CAND_0086902,0.420672,0.5129,0.3327,0.629,0.5,0.0,0.362,0.0,0.0,0.958,0.6847,0.2778,0.5,0.9625,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2035,0.0661,0.4851,,
CAND_0069131,0.420665,0.5304,0.3567,0.6436,0.5,0.021,0.502,0.0,0.0,1.0,0.6457,0.3333,0.25,0.75,0.0,0.0,0.91,0.9,1.0,1.0,0.0,49.9,0.97,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.3074,0.1693,0.471,,
CAND_0073461,0.42066,0.5135,0.3477,0.5115,0.5,0.0089,0.502,0.0,0.0,0.916,0.6745,0.3333,0.5,0.8125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2144,0.1031,0.4784,,
CAND_0029403,0.420658,0.5226,0.3483,0.614,0.5,0.0552,0.362,0.0,0.0,1.0,0.6678,0.2778,0.6667,0.9625,0.0,0.0,1.0,0.0,0.6,0.6,0.2,69.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2746,0.1004,0.4783,,
CAND_0014265,0.42065,0.5392,0.3526,0.4592,0.5,0.0,0.502,0.0,0.0,0.986,0.6497,0.2778,0.0,0.7875,0.0,0.0,1.0,0.0,0.85,0.4,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2266,0.0699,0.4461,,
CAND_0049789,0.42064,0.5265,0.3311,0.5549,0.5,0.0162,0.362,0.0,0.0,0.944,0.707,0.2778,0.6667,0.8625,0.0,0.0,1.0,0.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2402,0.1282,0.4947,,
